2528593	3.0
2493111	3.0
2069352	3.0
2069292	3.0
187304	3.0
1825976	3.0
1775559	3.0
1701325	3.0
159749	3.0
1505	3.0
1194345	3.0
1049336	3.0
9601	2.0
9598	2.0
9515	2.0
94625	2.0
94130	2.0
935262	2.0
9244	2.0
85336	2.0
84698	2.0
83554	2.0
8208	2.0
81857	2.0
7962	2.0
7757	2.0
7385	2.0
7266	2.0
7260	2.0
7240	2.0
7237	2.0
7226	2.0
7222	2.0
7213	2.0
72026	2.0
72019	2.0
712411	2.0
7054	2.0
669202	2.0
6669	2.0
666	2.0
665950	2.0
664683	2.0
6565	2.0
651561	2.0
638617	2.0
63577	2.0
632	2.0
615	2.0
613905	2.0
607712	2.0
58919	2.0
588596	2.0
571254	2.0
571	2.0
56958	2.0
552	2.0
54736	2.0
545617	2.0
539	2.0
53345	2.0
52689	2.0
519050	2.0
51022	2.0
483908	2.0
483012	2.0
481723	2.0
47917	2.0
46066	2.0
457502	2.0
45351	2.0
44252	2.0
43669	2.0
43335	2.0
418856	2.0
4097	2.0
4096	2.0
409322	2.0
4072	2.0
40576	2.0
40545	2.0
40324	2.0
401558	2.0
39491	2.0
3914	2.0
3847	2.0
38286	2.0
382	2.0
376620	2.0
376489	2.0
36809	2.0
366586	2.0
3641	2.0
363952	2.0
358	2.0
357278	2.0
3562	2.0
35231	2.0
3476	2.0
340095	2.0
33959	2.0
33007	2.0
329046	2.0
319652	2.0
310910	2.0
307972	2.0
304207	2.0
300111	2.0
299642	2.0
294	2.0
29348	2.0
29053	2.0
28448	2.0
283909	2.0
28118	2.0
279832	2.0
2751	2.0
27406	2.0
27349	2.0
2705429	2.0
2705428	2.0
270250	2.0
2666139	2.0
2666134	2.0
2662234	2.0
265960	2.0
2656762	2.0
264956	2.0
260936	2.0
2579935	2.0
2576071	2.0
2562755	2.0
252130	2.0
2497473	2.0
2496267	2.0
2493119	2.0
2482794	2.0
246266	2.0
237446	2.0
235205	2.0
227945	2.0
225359	2.0
222816	2.0
2213226	2.0
219809	2.0
218140	2.0
217634	2.0
215250	2.0
2130	2.0
212056	2.0
2107999	2.0
210225	2.0
210143	2.0
2079008	2.0
207710	2.0
2069351	2.0
2069349	2.0
2057	2.0
2026771	2.0
2026094	2.0
2022803	2.0
2015558	2.0
2004646	2.0
1981069	2.0
1978231	2.0
1970566	2.0
1970550	2.0
1965070	2.0
195883	2.0
194326	2.0
190892	2.0
1908198	2.0
1884368	2.0
1883427	2.0
1871070	2.0
1869227	2.0
1852815	2.0
1847728	2.0
1830	2.0
1825523	2.0
1808352	2.0
1798183	2.0
1798181	2.0
1732567	2.0
1720083	2.0
1689	2.0
1685	2.0
1630173	2.0
1630162	2.0
1629404	2.0
1624	2.0
1613	2.0
158441	2.0
1581113	2.0
1579	2.0
1552750	2.0
1531	2.0
152925	2.0
151894	2.0
1511912	2.0
1508390	2.0
1486991	2.0
1485682	2.0
144034	2.0
1428	2.0
142686	2.0
1403934	2.0
1395944	2.0
1376	2.0
137545	2.0
133926	2.0
1336744	2.0
133434	2.0
13068	2.0
1305	2.0
130453	2.0
1290	2.0
1262977	2.0
1262706	2.0
1254	2.0
1231522	2.0
1230389	2.0
1190620	2.0
1176	2.0
1125979	2.0
1101373	2.0
106654	2.0
1041015	2.0
102285	2.0
983706	1.0
981085	1.0
9597	1.0
9568	1.0
90675	1.0
88728	1.0
87883	1.0
851	1.0
7515	1.0
7238	1.0
7216	1.0
7160	1.0
710836	1.0
6956	1.0
64838	1.0
64793	1.0
64391	1.0
6337	1.0
6210	1.0
6182	1.0
59479	1.0
58331	1.0
582	1.0
579748	1.0
57706	1.0
561088	1.0
549	1.0
51642	1.0
51543	1.0
5061	1.0
487174	1.0
481719	1.0
463051	1.0
461393	1.0
4571	1.0
4530	1.0
420645	1.0
390841	1.0
3871	1.0
38284	1.0
381742	1.0
3775	1.0
3760	1.0
375175	1.0
3712	1.0
3711	1.0
3702	1.0
3673	1.0
334116	1.0
316	1.0
29361	1.0
28526	1.0
281375	1.0
2719119	1.0
2705032	1.0
2687316	1.0
2656760	1.0
265458	1.0
2575923	1.0
2565932	1.0
2562524	1.0
255248	1.0
253239	1.0
2511993	1.0
2509718	1.0
2479367	1.0
246144	1.0
2448454	1.0
2419603	1.0
2203724	1.0
2201156	1.0
214856	1.0
211228	1.0
2058332	1.0
202956	1.0
2026742	1.0
2015799	1.0
1986859	1.0
1970474	1.0
1954172	1.0
1913988	1.0
1907666	1.0
1907412	1.0
1899430	1.0
1895706	1.0
181675	1.0
1798155	1.0
1797940	1.0
176857	1.0
174	1.0
170720	1.0
1692	1.0
1653207	1.0
1639	1.0
1631247	1.0
1623	1.0
1622	1.0
1621259	1.0
1620	1.0
1619234	1.0
161879	1.0
1590	1.0
157688	1.0
157538	1.0
1566282	1.0
1550073	1.0
1515746	1.0
1510841	1.0
1472719	1.0
137591	1.0
137357	1.0
133901	1.0
13123	1.0
1293415	1.0
1243662	1.0
1232801	1.0
1193512	1.0
1183409	1.0
1162706	1.0
1159321	1.0
108931	1.0
106335	1.0
104452	1.0
104098	1.0
102107	1.0
100468	1.0
